	new word	new_genre	old word	old_genre
7904	основные	A17	основной	A16
7905	музеи	A17	экспозиции	A16
7906	музеи	A17	музея	A16
7907	мирового	A17	европейского	A16
7908	востребованных	A17	известных	A16
7909	музеи	A17	музея	A16
7910	создана	A17	написана	A16
7911	живет	A17	жил	A16
7912	вырос	A17	городке	A16
7913	крайнем	A17	юге	A16
7914	Великобритании	A17	Франции	A16
7915	моментом	A17	периодом	A16
7916	фактах	A17	биографии	A16
7917	оказался	A17	находился	A16
7918	пер	A17	фр	A16
7919	соседней	A17	расположенной	A16
7920	многих	A17	нескольких	A16
7921	неподалеку	A17	северу	A16
7922	возможному	A17	К	A16
7923	действительно	A17	тому	A16
7924	относится	A17	периоду	A16
7925	относиться	A17	относится	A16
7926	книга	A17	серия	A16
7927	вида	A17	видов	A16
7928	Выставка	A17	Музее	A16
7929	витт	A17	ван	A16
7930	лес	A17	дуб	A16
7931	опубликована	A17	написана	A16
7932	глупости	A11	шутки	A4
7933	Вячеслав	A11	Егор	A4
7934	едем	A11	давай	A4
7935	все	A11	оба	A4
7936	Идя	A11	Шел	A4
7937	Дмитрий	A11	Егор	A4
7938	Новиков	A11	Просвирнин	A4
7939	настанет	A11	горит	A4
7940	Дмитрий	A11	Егор	A4
7941	Виноградов	A11	Просвирнин	A4
7942	Миронов	A11	Егор	A4
7943	Повторю	A11	Итак	A4
7944	славы	A11	зала	A4
7945	волноваться	A11	смеяться	A4
7946	пять	A11	двадцать	A4
7947	сутки	A11	минут	A4
7948	волноваться	A11	смеяться	A4
7949	Думаю	A11	Если	A4
7950	Олега	A11	Егора	A4
7951	ногой	A11	рукой	A4
7952	Вообще	A11	Не	A4
7953	Никитина	A11	Егора	A4
7954	доставить	A11	отправить	A4
7955	Олега	A11	Егора	A4
7956	чересчур	A12	довольно	A17
7957	Оставались	A12	Остались	A17
7958	одежду	A12	платья	A17
7959	лишние	A12	всякие	A17
7960	мебели	A12	обуви	A17
7961	наверно	A12	вообще	A17
7962	одежды	A12	сумки	A17
7963	достаточно	A12	вполне	A17
7964	Разумеется	A12	Собственно	A17
7965	друзей	A12	единомышленников	A17
7966	убедиться	A12	прочитать	A17
7967	качества	A7	качество	A12
7968	Невозможность	A7	Наличие	A12
7969	Предназначенного	A7	Специально	A12
7970	используемая	A7	разработанная	A12
7971	особенности	A7	характеристики	A12
7972	уменьшает	A7	предотвращает	A12
7973	двусторонних	A7	двусторонней	A12
7974	красителей	A7	чернил	A12
7975	мг	A7	мл	A12
7976	Переключения	A7	Механизм	A12
7977	загрузку	A7	загрузки	A12
7978	документов	A7	материалов	A12
7979	шириной	A7	мм	A12
7980	тонны	A7	кг	A12
7981	Европа	A14	Россия	A1
7982	придется	A14	будем	A1
7983	использовать	A14	иметь	A1
7984	предельной	A14	строгой	A1
7985	руководящего	A16	лидера	A8
7986	сухопутных	A16	армии	A8
7987	сохранить	A16	восстановить	A8
7988	года	A16	марта	A8
7989	рекомендовал	A16	обратился	A8
7990	исполнительный	A16	генеральный	A8
7991	ответ	A16	ответили	A8
7992	полночь	A16	четверг	A8
7993	понравился	A17	нравилось	A11
7994	отличными	A17	сильными	A11
7995	проспект	A17	тупик	A11
7996	сможет	A17	мог	A11
7997	провести	A17	пройти	A11
7998	толпу	A17	мимо	A11
7999	вашего	A17	моего	A11
8000	мятежников	A17	отряда	A11
8001	кн	A17	т	A11
8002	смогли	A17	смог	A11
8003	Посмотрите	A17	Вот	A11
8004	конечно	A17	жаль	A11
8005	кровати	A17	постели	A11
8006	Рбк	A1	Новости	A8
8007	года	A1	марта	A8
8008	уверен	A1	уверены	A8
8009	правительства	A1	президента	A8
8010	намерении	A1	объявил	A8
8011	блог	A1	интервью	A8
8012	расскажет	A1	рассказал	A8
8013	рассказываю	A1	рассказывали	A8
8014	Иа	A9	Новости	A8
8015	Студенты	A9	Работники	A8
8016	вносить	A9	подавать	A8
8017	должны	A9	будут	A8
8018	уменьшить	A9	компенсировать	A8
8019	юридических	A9	юристов	A8
8020	нельзя	A9	придется	A8
8021	пришли	A9	пришел	A8
8022	президиума	A9	президиум	A8
8023	Указом	A9	Верховного	A8
8024	Василий	A9	Михаил	A8
8025	Ленинградской	A9	Петербурга	A8
8026	обязательную	A9	программу	A8
8027	заверил	A9	заявил	A8
8028	формулировки	A9	дискуссии	A8
8029	укреплению	A9	консолидации	A8
8030	заработной	A9	работодателей	A8
8031	выплата	A9	выплате	A8
8032	гражданам	A9	сотрудникам	A8
8033	выплат	A9	зарплат	A8
8034	следует	A9	предлагается	A8
8035	изменить	A9	ввести	A8
8036	отдельные	A9	специальные	A8
8037	деятелей	A9	руководителей	A8
8038	направлять	A9	привлекать	A8
8039	Избирательной	A9	Госдуму	A8
8040	Правительственные	A9	Чиновники	A8
8041	обучающихся	A9	квалифицированных	A8
8042	специфических	A9	называемых	A8
8043	предоставляемые	A9	предоставляются	A8
8044	социально	A9	социального	A8
8045	называется	A17	является	A12
8046	основных	A17	важных	A12
8047	представляющего	A17	составляющих	A12
8048	другой	A17	любой	A12
8049	борьба	A17	борьбы	A12
8050	считались	A17	наравне	A12
8051	увеличивается	A17	составляет	A12
8052	герой	A17	труда	A12
8053	здания	A17	дома	A12
8054	надо	A17	придется	A12
8055	больно	A17	серьезно	A12
8056	школу	A17	курсы	A12
8057	находятся	A17	стоят	A12
8058	копейки	A17	рублей	A12
8059	Действительно	A17	Если	A12
8060	лекции	A17	курсы	A12
8061	налогов	A17	денег	A12
8062	использованием	A17	использования	A12
8063	красиво	A17	идеально	A12
8064	хватает	A17	требует	A12
8065	активности	A17	активного	A12
8066	участвовать	A17	участия	A12
8067	резервирования	A17	использования	A12
8068	дом	A17	дома	A12
8069	работать	A17	работе	A12
8070	разумеется	A17	т	A12
8071	ф	A17	д	A12
8072	одновременном	A17	использовании	A12
8073	доспехи	A17	пояса	A12
8074	напишите	A17	увидите	A12
8075	спрашиваете	A17	почувствуете	A12
8076	самостоятельные	A17	следующие	A12
8077	проведенных	A17	результаты	A12
8078	Поэтому	A9	Как	A8
8079	являлось	A9	стало	A8
8080	упоминалось	A9	известно	A8
8081	конфликт	A9	скандал	A8
8082	областях	A9	области	A8
8083	делу	A9	дело	A8
8084	отдела	A9	начальника	A8
8085	планирования	A9	управления	A8
8086	МЧС	A9	ФСКН	A8
8087	следующих	A9	двух	A8
8088	министерству	A9	ведомства	A8
8089	взыскании	A9	взятки	A8
8090	компетентных	A9	посредников	A8
8091	допрос	A9	ареста	A8
8092	денежных	A9	счетов	A8
8093	судебного	A9	обвиняемого	A8
8094	алкогольной	A9	наркотиков	A8
8095	Этот	A9	Последний	A8
8096	доказывает	A9	утверждает	A8
8097	сексуальные	A9	наркотики	A8
8098	литература	A9	история	A8
8099	произведена	A9	началась	A8
8100	осенью	A9	зимой	A8
8101	разработке	A9	разработки	A8
8102	федерального	A9	местного	A8
8103	предприниматель	A9	бизнесмена	A8
8104	Николая	A9	Алексея	A8
8105	Действительно	A9	Как	A8
8106	поставкам	A9	поставках	A8
8107	производят	A9	произвели	A8
8108	изготовление	A9	закупку	A8
8109	Николаевича	A9	Алексея	A8
8110	свыше	A9	тыс	A8
8111	убыток	A9	руб	A8
8112	Поэтому	A9	Однако	A8
8113	являлись	A9	стали	A8
8114	действительно	A9	это	A8
8115	стремлении	A9	желанием	A8
8116	целую	A9	цепочку	A8
8117	Конкретный	A17	Какой	A11
8118	хороший	A17	богатый	A11
8119	взрослых	A17	молодых	A11
8120	россиян	A17	людей	A11
8121	приближении	A17	переходе	A11
8122	близ	A17	недалеко	A11
8123	твоего	A17	моего	A11
8124	квартиры	A17	дома	A11
8125	День	A17	Сегодня	A11
8126	мелодию	A17	пели	A11
8127	Созвездии	A17	Звезду	A11
8128	института	A17	имени	A11
8129	Солнечный	A17	Солнце	A11
8130	покупали	A17	собирали	A11
8131	Действительно	A17	Хотя	A11
8132	композицию	A17	песню	A11
8133	уникальный	A17	удивительный	A11
8134	инцидент	A17	случай	A11
8135	ночь	A17	утро	A11
8136	но	A17	сразу	A11
8137	ногу	A17	голову	A11
8138	говорила	A17	слушала	A11
8139	преддверии	A17	накануне	A11
8140	километров	A17	приблизительно	A11
8141	шли	A17	шла	A11
8142	возврату	A17	переходу	A11
8143	имеется	A17	действует	A12
8144	множество	A17	количество	A12
8145	Действительно	A17	Так	A12
8146	уменьшает	A17	улучшается	A12
8147	Американцы	A17	Американские	A12
8148	входили	A17	включили	A12
8149	белый	A17	зеленый	A12
8150	серый	A17	черный	A12
8151	напитка	A17	чай	A12
8152	перечня	A17	список	A12
8153	ингредиентов	A17	продуктов	A12
8154	таковые	A17	которые	A12
8155	контролировать	A17	поддерживать	A12
8156	волос	A17	кожи	A12
8157	спортсменов	A17	соревнования	A11
8158	потребителям	A17	компаниям	A11
8159	пользовательского	A17	приложений	A11
8160	сотовых	A17	телефонов	A11
8161	буду	A17	Я	A11
8162	покажет	A17	покажу	A11
8163	потенциального	A17	очередного	A11
8164	телефона	A17	телефон	A11
8165	Вы	A17	Знаете	A11
8166	сделает	A17	сделала	A11
8167	Специальном	A17	На	A11
8168	проблему	A17	проблем	A11
8169	Именно	A17	Так	A11
8170	отставку	A17	ушел	A11
8171	дорога	A17	дороге	A11
8172	черные	A17	черный	A11
8173	сосед	A17	парень	A11
8174	дочерью	A17	девушкой	A11
8175	власть	A17	руках	A11
8176	током	A17	провода	A11
8177	Новый	A17	Старый	A11
8178	В	A17	На	A11
8179	ул	A17	улице	A11
8180	лед	A17	мороз	A11
8181	воздух	A17	ветер	A11
8182	Успел	A17	Помог	A11
8183	Размещаются	A12	Размещена	A14
8184	ОБОБЩЕНИЕ	A12	ОПРЕДЕЛЕНИЕ	A14
8185	БОЛЬШИНСТВА	A12	НЕКОТОРЫХ	A14
8186	СЕМЕЙСТВ	A12	СЕМЕЙСТВА	A14
8187	РОСТОВСКОЙ	A12	КАЛУЖСКОЙ	A14
8188	ВЯЧЕСЛАВ	A12	ВИТАЛИЙ	A14
8189	специалистов	A12	специалист	A14
8190	разграничение	A12	определение	A14
8191	калининград	A12	область	A14
8192	диаграммы	A12	таблица	A14
8193	вида	A12	видов	A14
8194	видов	A12	семейства	A14
8195	Все	A12	Эти	A14
8196	вид	A12	виды	A14
8197	хочется	A12	сложно	A14
8198	указать	A12	определить	A14
8199	естественнонаучное	A12	естественных	A14
8200	Никакая	A12	Данная	A14
8201	схема	A12	таблица	A14
8202	определенных	A12	определения	A14
8203	разработаны	A12	разработана	A14
8204	чисто	A12	исключительно	A14
8205	районе	A12	области	A14
8206	очевидны	A12	ошибки	A14
8207	интенсивных	A12	полевых	A14
8208	благоприятной	A12	условиях	A14
8209	Типового	A12	Вид	A14
8210	Администрации	A1	Глава	A9
8211	Целей	A1	Цели	A9
8212	Принципа	A1	Принципы	A9
8213	Пустая	A1	Статья	A9
8214	хаос	A1	мир	A9
8215	попытках	A1	целью	A9
8216	учитывать	A1	принимать	A9
8217	акт	A1	актов	A9
8218	многих	A1	других	A9
8219	международных	A1	международного	A9
8220	соблюдения	A1	принципа	A9
8221	частности	A1	также	A9
8222	воспринимать	A1	принимать	A9
8223	остальные	A1	другие	A9
8224	адекватные	A1	соответствующие	A9
8225	обороне	A1	укрепления	A9
8226	Обеспечивать	A1	Осуществлять	A9
8227	глобальное	A1	международное	A9
8228	сотрудничать	A1	сотрудничество	A9
8229	конфликтов	A1	разрешении	A9
8230	международно	A1	международных	A9
8231	трудности	A1	проблем	A9
8232	экономических	A1	экономического	A9
8233	развития	A1	развитии	A9
8234	преданность	A1	уважения	A9
8235	межправительственным	A1	правам	A9
8236	полноценным	A1	основным	A9
8237	совести	A1	свободам	A9
8238	Понедельник	A1	Выходные	A17
8239	драмы	A1	фильмы	A17
8240	повествования	A1	сюжета	A17
8241	саундтрек	A1	фильме	A17
8242	копирования	A1	просмотра	A17
8243	Изображения	A17	Описание	A12
8244	предоставляться	A17	предоставлено	A12
8245	Книга	A17	Серия	A12
8246	комплексов	A17	установок	A12
8247	разрабатывались	A17	разработана	A12
8248	расчеты	A17	расчетом	A12
8249	принципом	A17	приоритетом	A12
8250	причем	A17	которых	A12
8251	называется	A17	является	A12
8252	закупку	A17	приобретение	A12
8253	неправильный	A17	простой	A12
8254	интересной	A17	качественной	A12
8255	сложной	A17	надежной	A12
8256	зарядки	A17	установки	A12
8257	переподготовки	A17	обучения	A12
8258	наверное	A17	просто	A12
8259	игре	A17	игры	A12
8260	всеобъемлющей	A17	доступной	A12
8261	цен	A17	цене	A12
8262	Этой	A17	Одной	A12
8263	модели	A17	моделей	A12
8264	сезона	A17	серии	A12
8265	становится	A17	является	A12
8266	Простота	A17	Точность	A12
8267	край	A17	краев	A12
8268	ясность	A17	простоту	A12
8269	устройств	A17	установки	A12
8270	целом	A17	особенно	A12
8271	понятно	A17	важно	A12
8272	когда	A17	время	A12
8273	длинный	A17	широкий	A12
8274	частот	A17	диапазон	A12
8275	именно	A17	очередь	A12
8276	знаю	A17	интересно	A12
8277	Подобные	A17	Оригинальные	A12
8278	обеспечивали	A17	обеспечивают	A12
8279	приятный	A17	легкий	A12
8280	масса	A17	вес	A12
8281	настройте	A17	настройку	A12
8282	сопоставления	A17	сравнении	A12
8283	традиционным	A17	традиционными	A12
8284	Мне	A17	Вам	A12
8285	плохо	A17	недостаточно	A12
8286	постановления	A17	принятия	A12
8287	рассмотрения	A17	решения	A12
8288	некоторая	A17	составляющая	A12
8289	уменьшается	A17	повышает	A12
8290	восприимчивость	A17	устойчивость	A12
8291	дымоудаления	A17	установки	A12
8292	доцент	A14	сотрудник	A16
8293	Обыкновенно	A14	Нередко	A16
8294	Всевышнего	A14	Кришны	A16
8295	Государственное	A1	Агентство	A8
8296	опубликовали	A1	опубликовала	A8
8297	года	A1	июня	A8
8298	ежедневной	A1	газета	A8
8299	Например	A1	Также	A8
8300	публикует	A1	опубликовала	A8
8301	каждом	A1	первом	A8
8302	экономист	A1	аналитик	A8
8303	И	A1	Кроме	A8
8304	способны	A1	могут	A8
8305	доставить	A1	направить	A8
8306	какие	A1	дополнительные	A8
8307	катера	A1	корабли	A8
8308	европейские	A1	международные	A8
8309	водой	A1	воды	A8
8310	страны	A1	региона	A8
8311	власть	A1	власти	A8
8312	например	A1	также	A8
8313	связей	A1	связи	A8
8314	различными	A1	шестью	A8
8315	международными	A1	странами	A8
8316	Персидских	A1	Персидского	A8
8317	Ираке	A1	Саудовской	A8
8318	способствуют	A1	способствовать	A8
8319	архитектуры	A1	архитектуре	A8
8320	Персидских	A1	Персидского	A8
8321	водами	A1	залива	A8
8322	противовоздушной	A1	воздушные	A8
8323	суше	A1	морские	A8
8324	американской	A1	американских	A8
8325	Напишу	A1	Добавим	A8
8326	хиллари	A1	госсекретарь	A8
8327	Мэри	A1	Хиллари	A8
8328	сказала	A1	заявила	A8
8329	утверждал	A1	заявил	A8
8330	Комментировать	A12	Смотреть	A17
8331	сервисы	A12	онлайн	A17
8332	вами	A12	нами	A17
8333	мировоззрение	A12	переосмысление	A17
8334	четырьмя	A12	семью	A17
8335	многими	A12	всеми	A17
8336	собственного	A12	самого	A17
8337	Мусор	A12	Отовсюду	A17
8338	необыкновенно	A12	необычайной	A17
8339	восторгом	A12	недаром	A17
8340	сериал	A12	фильм	A17
8341	продолжает	A12	продолжил	A17
8342	следствие	A12	дело	A17
8343	Возможно	A12	Или	A17
8344	вообще	A12	это	A17
8345	вынужден	A12	смог	A17
8346	следующем	A12	снова	A17
8347	преследует	A12	убивает	A17
8348	сюжетов	A12	сюжета	A17
8349	фильму	A12	фильма	A17
8350	множество	A12	немало	A17
8351	соотношение	A12	отношение	A17
8352	потребовал	A9	отказался	A16
8353	декабря	A9	года	A16
8354	подписали	A9	заключил	A16
8355	договорам	A9	договор	A16
8356	мир	A9	мира	A16
8357	ряд	A9	несколько	A16
8358	января	A8	года	A12
8359	противник	A8	позиции	A12
8360	становится	A8	является	A12
8361	Предприятие	A8	Компания	A12
8362	деятельностью	A8	занимается	A12
8363	документов	A8	материалов	A12
8364	иная	A8	своя	A12
8365	построен	A8	создан	A12
8366	строительстве	A8	строительства	A12
8367	Промышленность	A12	Экономика	A8
8368	оценкам	A12	словам	A8
8369	узнав	A12	сообщает	A8
8370	правительстве	A1	правительства	A8
8371	НЕУЖЕЛИ	A11	ПОЧЕМУ	A1
8372	НРАВСТВЕННОЕ	A11	МИРОВОЗЗРЕНИЕ	A1
8373	Политические	A11	Религиозные	A1
8374	отменять	A11	нарушать	A1
8375	раньше	A11	изначально	A1
8376	мне	A11	нам	A1
8377	Честность	A11	Свободу	A1
8378	Тюрьмы	A11	Свободу	A1
8379	Эстетики	A11	Творчества	A1
8380	НАЛИЧИЯ	A17	НАЛИЧИЕ	A12
8381	ДОРОЖЕ	A17	ДЕШЕВЛЕ	A12
8382	альбомов	A17	музыкантов	A12
8383	педагогов	A17	музыкантов	A12
8384	хобби	A17	развлечений	A12
8385	постепенно	A17	быстро	A12
8386	сахар	A17	продукты	A12
8387	технологией	A17	технологии	A12
8388	динамические	A17	эффекты	A12
8389	токарные	A17	инструменты	A12
8390	понимания	A17	всестороннего	A12
8391	художественные	A17	музыкальные	A12
8392	способами	A17	средствами	A12
8393	пятен	A17	краев	A12
8394	двигатель	A17	мощностью	A12
8395	использовал	A17	использует	A12
8396	десятки	A17	множество	A12
8397	имеет	A17	имеющих	A12
8398	формальное	A17	конкретное	A12
8399	назначено	A17	назначение	A12
8400	свой	A17	новый	A12
8401	браузер	A17	интерфейс	A12
8402	дал	A17	дающий	A12
8403	был	A17	который	A12
8404	согласится	A17	поддержит	A12
8405	твою	A17	вашу	A12
8406	Чистота	A17	Простота	A12
8407	использование	A17	использования	A12
8408	И	A17	Со	A12
8409	самой	A17	всей	A12
8410	методологической	A17	технологической	A12
8411	техникой	A17	мощью	A12
8412	вокруг	A17	внутри	A12
8413	персонажей	A11	сюжет	A17
8414	Использованием	A12	Использование	A7
8415	Скобки	A12	Примечание	A7
8416	покупателем	A12	оператором	A7
8417	Услышав	A12	Увидев	A7
8418	неверно	A12	неправильно	A7
8419	нажмите	A12	кнопку	A7
8420	ввести	A12	вводить	A7
8421	телефонной	A12	телефонный	A7
8422	телефона	A12	номер	A7
8423	контактов	A12	контакта	A7
8424	реализация	A12	программа	A7
8425	кнопку	A12	автоматически	A7
8426	ведется	A12	ведет	A7
8427	поисков	A12	поиск	A7
8428	контакту	A12	контактов	A7
8429	списку	A12	списке	A7
8430	Контактов	A12	Контакты	A7
8431	телефоне	A12	телефонных	A7
8432	номеров	A12	номерах	A7
8433	Правилу	A9	Согласно	A8
8434	каталоге	A9	сайте	A8
8435	газов	A9	горючего	A8
8436	сообщено	A9	сообщила	A8
8437	иным	A9	этим	A8
8438	Англию	A9	Москву	A8
8439	Выйти	A17	Войти	A8
8440	агентству	A17	сообщению	A8
8441	книги	A17	издания	A8
8442	Ожидаем	A17	Напомним	A8
8443	принципе	A17	нынешнем	A8
8444	набрали	A17	очков	A8
8445	выиграть	A17	выигрывает	A8
8446	Панамы	A17	Венесуэлы	A8
8447	Чехословакии	A17	Венгрии	A8
8448	узнает	A17	сообщает	A8
8449	Жен	A17	Женский	A12
8450	компании	A17	производителя	A12
8451	время	A17	времена	A12
8452	таким	A17	самым	A12
8453	хорошим	A17	незаменимым	A12
8454	интересным	A17	материалом	A12
8455	изделия	A17	изготовления	A12
8456	сексуальной	A17	женской	A12
8457	мебели	A17	одежды	A12
8458	Вообще	A17	Это	A12
8459	автоматической	A17	системой	A12
8460	определенного	A17	указанного	A12
8461	материал	A17	материала	A12
8462	был	A17	который	A12
8463	подложки	A17	нитей	A12
8464	Методические	A17	Методика	A12
8465	производителя	A17	производства	A12
8466	причиной	A17	результате	A12
8467	жесткий	A17	прочный	A12
8468	экологическую	A17	экологически	A12
8469	красивый	A17	чистый	A12
8470	текст	A17	материал	A12
8471	перепады	A17	уровнем	A12
8472	был	A17	который	A12
8473	доставляет	A17	производит	A12
8474	электростанции	A17	электричество	A12
8475	видится	A17	нуждается	A12
8476	изменениях	A17	преобразовании	A12
8477	Чавес	A17	Браво	A12
8478	предлагал	A17	предлагает	A12
8479	товар	A17	оптом	A12
8480	покупателя	A17	производителя	A12
8481	нежели	A17	прежде	A12
8482	неприятный	A17	приятный	A12
8483	облик	A17	вид	A12
8484	текст	A17	материал	A12
8485	сапоги	A17	одежда	A12
8486	таки	A17	это	A12
8487	очевидно	A17	совершенно	A12
8488	глупость	A17	вещь	A12
8489	слабой	A17	умеренной	A12
8490	цен	A17	цене	A12
8491	несовершенства	A17	качества	A12
8492	Женским	A17	Женская	A12
8493	плащ	A17	одежда	A12
8494	таки	A17	это	A12
8495	символизирует	A17	изобилие	A12
8496	характерных	A17	форм	A12
8497	Знаете	A17	Вы	A12
8498	буду	A17	будете	A12
8499	вначале	A17	последовательно	A12
8500	ссылаться	A17	искать	A12
8501	соответствующий	A17	необходимый	A12
8502	коричневый	A17	цвет	A12
8503	Фирма	A17	Компания	A12
8504	Горио	A17	Браво	A12
8505	создает	A17	реализует	A12
8506	православный	A17	женский	A12
8507	продают	A17	оптом	A12
8508	потребителям	A17	ценам	A12
8509	анализа	A12	изучения	A14
8510	таки	A17	это	A12
8511	моделирования	A17	модель	A12
8512	написана	A17	созданная	A12
8513	применение	A17	применения	A12
8514	Думала	A17	Она	A12
8515	имела	A17	имеет	A12
8516	недостаточно	A17	достаточно	A12
8517	крупных	A17	крупный	A12
8518	которым	A17	который	A12
8519	для	A17	специально	A12
8520	применение	A17	применения	A12
8521	условий	A17	условиях	A12
8522	Если	A17	Ее	A12
8523	невозможно	A17	необходимо	A12
8524	создавать	A17	устанавливать	A12
8525	странные	A17	настоящие	A12
8526	иметь	A17	имеющие	A12
8527	каноническую	A17	формулу	A12
8528	годы	A17	х	A12
8529	инвесторы	A17	владельцы	A12
8530	только	A17	которых	A12
8531	знают	A17	любят	A12
8532	совершили	A17	совершают	A12
8533	таки	A17	это	A12
8534	иную	A17	любую	A12
8535	погоды	A17	погоду	A12
8536	эпизод	A17	сезон	A12
8537	Изображен	A17	Рисунок	A12
8538	провозглашения	A17	протектора	A12
8539	иметь	A17	имеет	A12
8540	компьютеры	A17	блоки	A12
8541	существенным	A17	переменным	A12
8542	существенным	A17	шагом	A12
8543	эти	A17	которые	A12
8544	уменьшается	A17	уменьшают	A12
8545	сдвиг	A17	эффект	A12
8546	три	A17	четыре	A12
8547	границы	A17	зоны	A12
8548	уменьшается	A17	повышают	A12
8549	оказывали	A17	сопротивление	A12
8550	Изначально	A17	Специально	A12
8551	длинные	A17	широкие	A12
8552	панелями	A17	блоками	A12
8553	обеспечивали	A17	обеспечивают	A12
8554	постепенное	A17	быстрое	A12
8555	чрезмерно	A17	особенно	A12
8556	зоны	A17	зона	A12
8557	сточных	A17	грунтовых	A12
8558	Заранее	A17	Специально	A12
8559	утеплитель	A17	каркас	A12
8560	Крупная	A17	Самая	A12
8561	приятная	A17	жесткая	A12
8562	конструкция	A17	модель	A12
8563	музейных	A17	коллекции	A12
8564	Сочетание	A17	Комбинация	A12
8565	формального	A17	независимого	A12
8566	парламентских	A17	блока	A12
8567	одинаковой	A17	обеих	A12
8568	стороны	A17	сторон	A12
8569	делается	A17	делает	A12
8570	правильным	A17	оптимальным	A12
8571	пониманием	A17	выбором	A12
8572	сих	A17	тех	A12
8573	узнает	A17	ищет	A12
8574	кузова	A17	комфорта	A12
8575	лестнице	A17	ложе	A12
8576	Сидений	A17	Комфорт	A12
8577	основу	A17	основе	A12
8578	формального	A17	независимого	A12
8579	демократического	A17	блока	A12
8580	ящик	A17	блок	A12
8581	отличается	A17	обладает	A12
8582	слабым	A17	сильным	A12
8583	эффект	A17	эффектом	A12
8584	больших	A17	высоких	A12
8585	нелинейных	A17	упругих	A12
8586	причем	A17	каждый	A12
8587	метра	A17	метр	A12
8588	обеспечивали	A17	обеспечивают	A12
8589	помощь	A17	поддержку	A12
8590	голове	A17	телу	A12
8591	население	A17	человека	A12
8592	привело	A17	благодаря	A12
8593	таки	A17	чему	A12
8594	выражается	A17	достигается	A12
8595	кузова	A17	комфорта	A12
8596	Что	A17	Это	A12
8597	ощущения	A17	ощущение	A12
8598	отсутствии	A17	наличия	A12
8599	схемы	A17	конструкции	A12
8600	десяти	A17	двух	A12
8601	подобно	A17	благодаря	A12
8602	когда	A17	которым	A12
8603	большую	A17	высокую	A12
8604	полотен	A17	полотно	A12
8605	необходимо	A17	позволяет	A12
8606	плакать	A17	дышать	A12
8607	иск	A17	отвод	A12
8608	базового	A17	спального	A12
8609	добрался	A17	места	A12
8610	списки	A17	список	A12
8611	конструктивно	A17	конструктивных	A12
8612	элемент	A17	элементов	A12
8613	карманы	A17	чехол	A12
8614	тканей	A17	ткани	A12
8615	Рассмотрела	A12	Рассмотрены	A14
8616	специальные	A12	различные	A14
8617	эффективные	A12	способы	A14
8618	схем	A12	построения	A14
8619	плоскости	A12	линейно	A14
8620	самостоятельных	A12	независимых	A14
8621	Сформулировал	A12	Сформулированы	A14
8622	аксиома	A12	теоремы	A14
8623	Находки	A12	Найдены	A14
8624	плоскости	A12	линейно	A14
8625	таковые	A12	независимые	A14
8626	аналогичные	A12	вышеуказанные	A14
8627	пятого	A12	шестого	A14
8628	флота	A12	ранга	A14
8629	составные	A12	компоненты	A14
8630	позволяют	A12	могут	A14
8631	ничего	A12	никакой	A14
8632	дальнейшем	A12	также	A14
8633	смогут	A12	могут	A14
8634	приобретать	A12	иметь	A14
8635	самые	A12	разные	A14
8636	паразиты	A12	виды	A14
8637	литературу	A12	литературы	A14
8638	Электромагнитные	A12	Нелинейные	A14
8639	ЗАМЕЧУ	A7	СТАТЬИ	A14
8640	ЕСТЕСТВЕННОНАУЧНОЕ	A7	НАУКИ	A14
8641	Всемирный	A7	Национальный	A14
8642	Лаборатория	A7	Исследовательский	A14
8643	Медицинский	A7	Университет	A14
8644	Национальная	A7	Академия	A14
8645	полном	A7	В	A14
8646	со	A7	С	A14
8647	Резюме	A7	Аннотация	A14
8648	где	A7	В	A14
8649	тексте	A7	статье	A14
8650	обнаружено	A7	исследовано	A14
8651	сделать	A17	изменить	A12
8652	парень	A17	молодой	A12
8653	им	A17	имени	A12
8654	поехал	A17	приехал	A12
8655	обнаружил	A17	открыл	A12
8656	маленький	A17	небольшой	A12
8657	магазинах	A17	продаже	A12
8658	что	A17	это	A12
8659	другого	A17	своего	A12
8660	семейства	A17	рода	A12
8661	Вернувшись	A17	Вскоре	A12
8662	спрашивали	A17	знали	A12
8663	некоторые	A17	многие	A12
8664	соревнования	A17	спортсмены	A12
8665	называл	A17	называя	A12
8666	представляет	A17	собой	A12
8667	пальца	A17	стоп	A12
8668	Ну	A17	Еще	A12
8669	слышал	A17	знал	A12
8670	букв	A17	буквально	A12
8671	структуре	A17	строении	A12
8672	человеческий	A17	человеческой	A12
8673	аналитических	A12	аналитиков	A8
8674	упомянул	A12	пишет	A8
8675	году	A12	В	A8
8676	например	A12	частности	A8
8677	утверждал	A12	заявил	A8
8678	относится	A12	К	A8
8679	различных	A12	некоторых	A8
8680	считали	A12	заявляли	A8
8681	века	A12	середине	A8
8682	года	A12	сентября	A8
8683	мае	A12	года	A8
8684	вынужден	A12	вынуждены	A8
8685	отрегулировать	A12	снизить	A8
8686	ценам	A12	цены	A8
8687	хорошую	A12	заготовку	A8
8688	кг	A12	тонну	A8
8689	нравственность	A1	пессимизм	A8
8690	ПРОДОЛЖАЯ	A1	ПРОДОЛЖАЕТ	A8
8691	ОБНАРУЖИВАЕТ	A1	ПОИСКИ	A8
8692	ЭФФЕКТИВНЫЕ	A1	ЭФФЕКТИВНО	A8
8693	РАЗВИВАЮЩЕЙСЯ	A1	РАБОТАЮЩЕЙ	A8
